Input_Size,Time_ms
32,1.3272
64,0.63362
128,0.428054
256,0.446468
512,0.412526
1024,0.586309
2048,0.504973
4096,0.52196
8192,0.48884
16384,0.646118
32768,0.672079
65536,1.68627
131072,3.74391
262144,6.72744
524288,7.75875
1048576,18.4514
2097152,40.37
4194304,85.1421
8388608,177.117
16777216,383.727
33554432,791.948
