Input_Size,Time_ms
32,1.25722
64,1.03671
128,0.833765
256,0.715128
512,0.599665
1024,0.524364
2048,0.700515
4096,0.604209
8192,0.603044
16384,0.728383
32768,0.953188
65536,1.66175
131072,4.0922
262144,5.66165
524288,11.6393
1048576,16.1062
2097152,40.349
4194304,85.3587
8388608,175.443
16777216,377.736
33554432,783.953
