Linux 6.14.8-200.fc41.x86_64 (fedora) 	07.12.2025 	_x86_64_	(12 CPU)

14:06:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:39     all   11,82    0,00    0,63    0,00    0,13    0,13    0,00    0,00    0,00   87,30
14:06:39       0    0,00    0,00    0,00    0,00    0,00    1,01    0,00    0,00    0,00   98,99
14:06:39       2    1,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   98,00
14:06:39       4   92,93    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00    2,02
14:06:39       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:39       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:39       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:39      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:39      11    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00

14:06:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:40     all   11,88    0,00    0,88    0,00    0,25    0,00    0,00    0,00    0,00   87,00
14:06:40       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:40       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:40       4   93,07    0,00    5,94    0,00    0,99    0,00    0,00    0,00    0,00    0,00
14:06:40       6    0,00    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   99,01
14:06:40       8    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14:06:40       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:40      10    0,00    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   99,01
14:06:40      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

14:06:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:41     all   12,00    0,00    0,50    0,00    0,00    0,12    0,00    0,00    0,00   87,38
14:06:41       0    0,00    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00   99,00
14:06:41       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:41       4   96,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00
14:06:41       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:41       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:41       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:41      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:41      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

14:06:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:42     all   11,78    0,00    0,88    0,88    0,13    0,13    0,00    0,00    0,00   86,22
14:06:42       0    0,00    0,00    0,00    2,02    0,00    1,01    0,00    0,00    0,00   96,97
14:06:42       2    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14:06:42       4   93,94    0,00    6,06    0,00    0,00    0,00    0,00    0,00    0,00    0,00
14:06:42       6    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14:06:42       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:42       9    0,00    0,00    0,00    2,97    0,99    0,00    0,00    0,00    0,00   96,04
14:06:42      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:42      11    0,00    0,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00   98,00

14:06:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:43     all   12,50    0,00    0,12    0,00    0,12    0,12    0,00    0,00    0,00   87,12
14:06:43       0    0,00    0,00    0,00    0,00    1,00    1,00    0,00    0,00    0,00   98,00
14:06:43       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:43       4  100,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00
14:06:43       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:43       8    0,00    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   99,01
14:06:43       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:43      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:43      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
